Level	Warrior	Paladin	Hunter	Rogue	Priest	Death Knight	Shaman	Mage	Warlock	Monk	Druid
18	0.001393	0.001332	0.001117	0.001450	0.000760	0.001393	0.000717	0.000672	0.000899	0.010000	0.000789
19	0.001393	0.001332	0.001060	0.001355	0.000729	0.001393	0.000717	0.000672	0.000885	0.010000	0.000789
20	0.001293	0.001237	0.000998	0.001271	0.000729	0.001293	0.000670	0.000644	0.000871	0.010000	0.000701
21	0.001293	0.001237	0.000962	0.001197	0.000729	0.001293	0.000670	0.000644	0.000857	0.010000	0.000701
22	0.001293	0.001237	0.000910	0.001144	0.000729	0.001293	0.000649	0.000644	0.000844	0.010000	0.000682
23	0.001207	0.001154	0.000872	0.001084	0.000701	0.001207	0.000649	0.000644	0.000831	0.010000	0.000664
24	0.001132	0.001082	0.000829	0.001040	0.000701	0.001132	0.000630	0.000618	0.000818	0.010000	0.000664
25	0.001132	0.001082	0.000797	0.000980	0.000701	0.001132	0.000611	0.000618	0.000805	0.010000	0.000631
26	0.001065	0.001082	0.000767	0.000936	0.000675	0.001065	0.000594	0.000618	0.000792	0.010000	0.000631
27	0.001065	0.001019	0.000734	0.000903	0.000675	0.001065	0.000594	0.000618	0.000780	0.010000	0.000616
28	0.001006	0.001019	0.000709	0.000865	0.000675	0.001006	0.000577	0.000618	0.000768	0.010000	0.000601
29	0.001006	0.000962	0.000680	0.000830	0.000651	0.001006	0.000577	0.000595	0.000756	0.010000	0.000601
30	0.000953	0.000962	0.000654	0.000792	0.000651	0.000953	0.000547	0.000595	0.000745	0.010000	0.000549
31	0.000953	0.000911	0.000637	0.000768	0.000651	0.000953	0.000547	0.000595	0.000733	0.010000	0.000537
32	0.000905	0.000911	0.000614	0.000741	0.000629	0.000905	0.000533	0.000595	0.000722	0.010000	0.000537
33	0.000905	0.000866	0.000592	0.000715	0.000629	0.000905	0.000520	0.000573	0.000711	0.010000	0.000526
34	0.000862	0.000866	0.000575	0.000691	0.000629	0.000862	0.000520	0.000573	0.000700	0.010000	0.000515
35	0.000862	0.000825	0.000556	0.000664	0.000608	0.000862	0.000495	0.000573	0.000690	0.010000	0.000505
36	0.000823	0.000825	0.000541	0.000643	0.000608	0.000823	0.000483	0.000552	0.000679	0.010000	0.000495
37	0.000823	0.000825	0.000524	0.000628	0.000608	0.000823	0.000483	0.000552	0.000669	0.010000	0.000485
38	0.000787	0.000787	0.000508	0.000609	0.000588	0.000787	0.000472	0.000552	0.000659	0.010000	0.000485
39	0.000787	0.000787	0.000493	0.000592	0.000588	0.000787	0.000472	0.000552	0.000649	0.010000	0.000476
40	0.000755	0.000753	0.000481	0.000572	0.000588	0.000755	0.000452	0.000533	0.000639	0.010000	0.000443
41	0.000724	0.000753	0.000470	0.000556	0.000570	0.000724	0.000442	0.000533	0.000630	0.010000	0.000435
42	0.000724	0.000753	0.000457	0.000542	0.000570	0.000724	0.000442	0.000533	0.000620	0.010000	0.000435
43	0.000696	0.000721	0.000444	0.000528	0.000553	0.000696	0.000433	0.000533	0.000611	0.010000	0.000428
44	0.000696	0.000693	0.000433	0.000512	0.000553	0.000696	0.000424	0.000515	0.000602	0.010000	0.000421
45	0.000671	0.000693	0.000421	0.000497	0.000553	0.000671	0.000416	0.000515	0.000593	0.010000	0.000407
46	0.000671	0.000666	0.000413	0.000486	0.000536	0.000671	0.000407	0.000515	0.000584	0.010000	0.000401
47	0.000647	0.000666	0.000402	0.000474	0.000536	0.000647	0.000400	0.000499	0.000576	0.010000	0.000401
48	0.000624	0.000641	0.000391	0.000464	0.000521	0.000624	0.000392	0.000499	0.000567	0.010000	0.000394
49	0.000624	0.000641	0.000382	0.000454	0.000521	0.000624	0.000392	0.000499	0.000559	0.010000	0.000388
50	0.000604	0.000618	0.000373	0.000440	0.000521	0.000604	0.000378	0.000483	0.000551	0.010000	0.000366
51	0.000604	0.000597	0.000366	0.000431	0.000507	0.000604	0.000371	0.000483	0.000543	0.010000	0.000361
52	0.000584	0.000597	0.000358	0.000422	0.000507	0.000584	0.000365	0.000483	0.000535	0.010000	0.000356
53	0.000566	0.000577	0.000350	0.000412	0.000493	0.000566	0.000365	0.000468	0.000527	0.010000	0.000351
54	0.000566	0.000577	0.000341	0.000404	0.000493	0.000566	0.000358	0.000468	0.000519	0.010000	0.000351
55	0.000549	0.000559	0.000334	0.000394	0.000480	0.000549	0.000346	0.000468	0.000512	0.010000	0.000341
56	0.000549	0.000559	0.000328	0.000386	0.000480	0.000549	0.000341	0.000455	0.000504	0.010000	0.000337
57	0.000533	0.000541	0.000321	0.000378	0.000468	0.000533	0.000335	0.000455	0.000497	0.010000	0.000332
58	0.000517	0.000525	0.000314	0.000370	0.000468	0.000517	0.000335	0.000455	0.000490	0.010000	0.000328
59	0.000517	0.000525	0.000307	0.000364	0.000456	0.000517	0.000330	0.000442	0.000483	0.010000	0.000324
60	0.000503	0.000509	0.000301	0.000355	0.000456	0.000503	0.000320	0.000442	0.000476	0.010000	0.000308
61	0.000477	0.000495	0.000297	0.000334	0.000445	0.000477	0.000310	0.000442	0.000469	0.010000	0.000299
62	0.000453	0.000481	0.000290	0.000322	0.000446	0.000453	0.000304	0.000442	0.000462	0.010000	0.000295
63	0.000431	0.000468	0.000284	0.000307	0.000443	0.000431	0.000294	0.000429	0.000455	0.010000	0.000285
64	0.000421	0.000456	0.000279	0.000296	0.000434	0.000421	0.000285	0.000429	0.000449	0.010000	0.000279
65	0.000402	0.000444	0.000273	0.000286	0.000427	0.000402	0.000281	0.000429	0.000442	0.010000	0.000274
66	0.000385	0.000444	0.000270	0.000276	0.000421	0.000385	0.000273	0.000418	0.000436	0.010000	0.000269
67	0.000370	0.000422	0.000264	0.000268	0.000415	0.000370	0.000267	0.000418	0.000430	0.010000	0.000265
68	0.000355	0.000422	0.000259	0.000262	0.000413	0.000355	0.000261	0.000418	0.000424	0.010000	0.000258
69	0.000342	0.000412	0.000254	0.000256	0.000412	0.000342	0.000255	0.000407	0.000418	0.010000	0.000254
70	0.000335	0.000403	0.000250	0.000250	0.000401	0.000335	0.000250	0.000407	0.000412	0.010000	0.000250
71	0.000312	0.000368	0.000232	0.000232	0.000372	0.000312	0.000232	0.000377	0.000384	0.010000	0.000232
72	0.000287	0.000346	0.000216	0.000216	0.000344	0.000287	0.000216	0.000351	0.000355	0.010000	0.000216
73	0.000266	0.000321	0.000201	0.000201	0.000320	0.000266	0.000201	0.000329	0.000330	0.010000	0.000201
74	0.000248	0.000299	0.000187	0.000187	0.000299	0.000248	0.000187	0.000303	0.000309	0.010000	0.000187
75	0.000232	0.000275	0.000173	0.000173	0.000276	0.000232	0.000173	0.000281	0.000287	0.010000	0.000173
76	0.000216	0.000258	0.000161	0.000161	0.000257	0.000216	0.000161	0.000262	0.000264	0.010000	0.000161
77	0.000199	0.000240	0.000150	0.000150	0.000240	0.000199	0.000150	0.000242	0.000245	0.010000	0.000150
78	0.000185	0.000222	0.000139	0.000139	0.000222	0.000185	0.000139	0.000227	0.000229	0.010000	0.000139
79	0.000172	0.000206	0.000129	0.000129	0.000207	0.000172	0.000129	0.000209	0.000212	0.010000	0.000129
80	0.000160	0.000192	0.000120	0.000120	0.000192	0.000160	0.000120	0.000196	0.000198	0.010000	0.000120
81	0.000148	0.000180	0.000131	0.000112	0.000385	0.000148	0.000371	0.000184	0.000366	0.010000	0.000376
82	0.000138	0.000168	0.000129	0.000105	0.000385	0.000138	0.000363	0.000174	0.000366	0.010000	0.000369
83	0.000128	0.000159	0.000127	0.000099	0.000377	0.000128	0.000359	0.000164	0.000361	0.010000	0.000366
84	0.000120	0.000151	0.000124	0.000094	0.000370	0.000120	0.000355	0.000156	0.000357	0.010000	0.000363
85	0.000111	0.000142	0.000123	0.000089	0.000370	0.000111	0.000347	0.000149	0.000349	0.010000	0.000353
86	0.000103	0.000135	0.000121	0.000085	0.000364	0.000103	0.000344	0.000142	0.000345	0.010000	0.000350
87	0.000096	0.000128	0.000119	0.000081	0.000357	0.000096	0.000340	0.000136	0.000341	0.010000	0.000347
88	0.000089	0.000123	0.000117	0.000077	0.000357	0.000089	0.000333	0.000130	0.000333	0.010000	0.000342
89	0.000083	0.000118	0.000115	0.000074	0.000351	0.000083	0.000330	0.000125	0.000330	0.010000	0.000339
90	0.000077	0.000112	0.000114	0.000071	0.000345	0.000077	0.000324	0.000120	0.000323	0.010000	0.000333
91	0.000072	0.000108	0.000112	0.000068	0.000345	0.000072	0.000320	0.000115	0.000319	0.010000	0.000328
92	0.000067	0.000104	0.000111	0.000065	0.000339	0.000067	0.000314	0.000111	0.000316	0.010000	0.000325
93	0.000062	0.000100	0.000109	0.000063	0.000333	0.000062	0.000311	0.000107	0.000313	0.010000	0.000320
94	0.000057	0.000097	0.000108	0.000061	0.000328	0.000057	0.000308	0.000104	0.000309	0.010000	0.000318
95	0.000053	0.000093	0.000106	0.000059	0.000328	0.000053	0.000300	0.000100	0.000303	0.010000	0.000311
96	0.000050	0.000090	0.000105	0.000057	0.000323	0.000050	0.000297	0.000097	0.000300	0.010000	0.000308
97	0.000046	0.000087	0.000103	0.000055	0.000317	0.000046	0.000295	0.000094	0.000297	0.010000	0.000304
98	0.000043	0.000084	0.000102	0.000053	0.000313	0.000043	0.000289	0.000091	0.000291	0.010000	0.000299
99	0.000040	0.000082	0.000100	0.000052	0.000308	0.000040	0.000287	0.000089	0.000288	0.010000	0.000297
100	0.000037	0.000080	0.000099	0.000050	0.000308	0.000037	0.000282	0.000086	0.000283	0.010000	0.000291
